year_month,geography,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance,prod_total_volume,california,chile,mexico,peru,colombia
2020-04-01,Roanoke,4,2020-04-19,922293.52,980091.45,0.062667609,944087.71,1001159.26,0.060451534,1.023630427,1.021495759,-0.002085389,65731766,15741055,0,49706264,284446,0
2020-04-01,Midsouth,4,2020-04-19,17816190.37,20671786.26,0.160280948,19863932.36,24109639.57,0.213739512,1.114937141,1.166306543,0.04607381,65731766,15741055,0,49706264,284446,0
2020-04-01,Buffalo/Rochester,4,2020-04-19,834742.32,964330.29,0.155243081,1049481.82,1156158.19,0.101646706,1.257252442,1.198923441,-0.046394024,65731766,15741055,0,49706264,284446,0
2020-04-01,TotalUS,4,2020-04-19,189287407.3,203200031.2,0.073499997,203068351.5,241378120,0.18865455,1.072804337,1.187884266,0.107270194,65731766,15741055,0,49706264,284446,0
2020-04-01,Syracuse,4,2020-04-19,380622.91,430557.46,0.131191656,474909.41,530428.09,0.116903727,1.247716303,1.231956566,-0.012630865,65731766,15741055,0,49706264,284446,0
2020-04-01,SouthCentral,4,2020-04-19,32057920.86,35737192.46,0.114769502,28123295.28,32755625.78,0.164715068,0.877265104,0.916569644,0.044803492,65731766,15741055,0,49706264,284446,0
2020-04-01,Boston,4,2020-04-19,3282948.19,3708061.01,0.129491175,4208318.87,5599659.57,0.330616748,1.28187185,1.510131455,0.178067414,65731766,15741055,0,49706264,284446,0
2020-04-01,Houston,4,2020-04-19,6568464.59,7311380.06,0.113103368,5307030.11,6313913.49,0.189726336,0.807955959,0.863573421,0.068837244,65731766,15741055,0,49706264,284446,0
2020-04-01,Miami/FTLauderdale,4,2020-04-19,4218587.14,4629768.03,0.097468863,4881511.1,5954456,0.219797697,1.157143598,1.286124048,0.111464515,65731766,15741055,0,49706264,284446,0
2020-04-01,Atlanta,4,2020-04-19,3100760.27,3878561.05,0.250841959,3222540.3,4250699.77,0.319052479,1.039274249,1.095947625,0.054531685,65731766,15741055,0,49706264,284446,0
2020-04-01,Pittsburgh,4,2020-04-19,700542.93,747058.71,0.066399614,742663.3,832810.85,0.121384145,1.060125323,1.114786347,0.051560907,65731766,15741055,0,49706264,284446,0
2020-04-01,StLouis,4,2020-04-19,890003.92,1050726.59,0.180586474,1030272.84,1325663.08,0.286710693,1.157604834,1.261663208,0.089891102,65731766,15741055,0,49706264,284446,0
2020-04-01,WestTex/NewMexico,4,2020-04-19,4218545.14,4562894.84,0.081627596,3924868.99,4269917.95,0.087913497,0.930384495,0.935791444,0.005811521,65731766,15741055,0,49706264,284446,0
2020-04-01,Tampa,4,2020-04-19,2467429.54,2666732.17,0.080773382,2800045.09,3191190.27,0.139692458,1.134802451,1.196666957,0.054515661,65731766,15741055,0,49706264,284446,0
2020-04-01,SanFrancisco,4,2020-04-19,4110443.18,4340185.04,0.055892236,5429233.91,6338292.76,0.167437776,1.320839061,1.460373855,0.105641027,65731766,15741055,0,49706264,284446,0
2020-04-01,SanDiego,4,2020-04-19,2713165.56,2691726.84,-0.007901737,2793364.14,3583733.54,0.282945352,1.029559044,1.33138827,0.29316359,65731766,15741055,0,49706264,284446,0
2020-04-01,NewYork,4,2020-04-19,8146540.2,8727364.62,0.071297067,10908114.47,13783166.04,0.263569985,1.338987374,1.57930448,0.179476753,65731766,15741055,0,49706264,284446,0
2020-04-01,Cincinnati/Dayton,4,2020-04-19,1537908.82,1617664.32,0.051859706,1378818.1,1634290.96,0.185283947,0.896553867,1.010278177,0.126846042,65731766,15741055,0,49706264,284446,0
2020-04-01,Raleigh/Greensboro,4,2020-04-19,1807251.11,2066467.34,0.143431219,1988511.97,2441328.71,0.227716376,1.100296444,1.18140203,0.073712485,65731766,15741055,0,49706264,284446,0
2020-04-01,Detroit,4,2020-04-19,2596213.26,2434325.27,-0.062355428,2548431.45,2712332.22,0.064314373,0.981595576,1.114202877,0.135093622,65731766,15741055,0,49706264,284446,0
2020-04-01,Phoenix/Tucson,4,2020-04-19,5885079.2,5519976.69,-0.062038674,4797372.85,5156979.65,0.07495911,0.81517558,0.934239389,0.146059097,65731766,15741055,0,49706264,284446,0
2020-04-01,GrandRapids,4,2020-04-19,886890.89,880656.07,-0.007029974,1173387.22,1244031.36,0.060205309,1.323034472,1.412618844,0.067711292,65731766,15741055,0,49706264,284446,0
2020-04-01,Jacksonville,4,2020-04-19,1020557.88,1072746.31,0.051137158,1186039.44,1370506.52,0.155531995,1.162148138,1.277568151,0.099316094,65731766,15741055,0,49706264,284446,0
2020-04-01,SouthCarolina,4,2020-04-19,2132962.83,2529596.03,0.185954108,2462636.32,2987325.31,0.213059876,1.154561292,1.180949557,0.022855664,65731766,15741055,0,49706264,284446,0
2020-04-01,Dallas/FtWorth,4,2020-04-19,7043787.04,7428407.82,0.05460426,5672744.08,6658093.9,0.173698973,0.805354286,0.896301612,0.112928344,65731766,15741055,0,49706264,284446,0
2020-04-01,NewOrleans/Mobile,4,2020-04-19,1467641.37,1472608.65,0.003384533,1440826.45,1462653.18,0.015148757,0.981729242,0.993239568,0.011724543,65731766,15741055,0,49706264,284446,0
2020-04-01,Philadelphia,4,2020-04-19,2288980.76,2697386.39,0.178422483,3085187.6,3703679.84,0.200471518,1.347843396,1.373062404,0.018710637,65731766,15741055,0,49706264,284446,0
2020-04-01,Seattle,4,2020-04-19,2748648.23,3028157.51,0.101689724,3716498.08,5100911.43,0.372504794,1.352118485,1.68449343,0.245817914,65731766,15741055,0,49706264,284446,0
2020-04-01,Charlotte,4,2020-04-19,1373661.5,1608287.03,0.170803018,1565688.95,2055781.73,0.313020527,1.139792409,1.278243057,0.121470057,65731766,15741055,0,49706264,284446,0
2020-04-01,NorthernNewEngland,4,2020-04-19,2426178.45,2776529.8,0.144404609,2895844.16,3531318.38,0.219443515,1.193582508,1.271846022,0.065570258,65731766,15741055,0,49706264,284446,0
2020-04-01,Louisville,4,2020-04-19,607071.87,643439.92,0.059907322,627702.51,624901.33,-0.004462592,1.033983851,0.971188312,-0.060731644,65731766,15741055,0,49706264,284446,0
2020-04-01,LosAngeles,4,2020-04-19,14456383.36,13807006.92,-0.044919703,14981552.71,18154167.83,0.211768111,1.036327852,1.314851795,0.268760453,65731766,15741055,0,49706264,284446,0
2020-04-01,Northeast,4,2020-04-19,23693883.08,26410501.67,0.114654849,30440544.62,37606872.48,0.235420488,1.284742755,1.423936317,0.108343528,65731766,15741055,0,49706264,284446,0
2020-04-01,GreatLakes,4,2020-04-19,19713485.35,20576357.66,0.043770662,21365533.71,24381096.9,0.141141487,1.083802957,1.184908296,0.093287566,65731766,15741055,0,49706264,284446,0
2020-04-01,West,4,2020-04-19,32692560.18,33672685.87,0.029980084,33834376.13,39582404.91,0.16988724,1.034925865,1.175504831,0.135834817,65731766,15741055,0,49706264,284446,0
2020-04-01,Portland,4,2020-04-19,2881004.49,3427824.82,0.189801971,3536966.68,4660351.43,0.317612477,1.227685237,1.359565227,0.107421663,65731766,15741055,0,49706264,284446,0
2020-04-01,California,4,2020-04-19,30114271.94,29776385.49,-0.011220143,33416403.48,40213746.97,0.203413377,1.109653375,1.350524797,0.217069067,65731766,15741055,0,49706264,284446,0
2020-04-01,Nashville,4,2020-04-19,1318426.99,1389980.49,0.054271871,1204102.72,1402783.8,0.165003431,0.913287371,1.009211144,0.105031314,65731766,15741055,0,49706264,284446,0
2020-04-01,Plains,4,2020-04-19,10169771.66,10395366.3,0.022182862,10541508.56,12268060.55,0.163786044,1.036553122,1.180147019,0.138530187,65731766,15741055,0,49706264,284446,0
2020-04-01,Chicago,4,2020-04-19,3451596.98,3767303.05,0.091466667,4863370.35,6019624.68,0.237747539,1.40902034,1.597860485,0.134022299,65731766,15741055,0,49706264,284446,0
2020-04-01,LasVegas,4,2020-04-19,1852309.33,1726926.73,-0.067689882,1714116.42,1844294.41,0.075944661,0.925394259,1.067963323,0.154063053,65731766,15741055,0,49706264,284446,0
2020-04-01,Sacramento,4,2020-04-19,2149386.72,2217139.9,0.031522099,2693244.25,3189773.31,0.184360947,1.253029166,1.438688334,0.148168273,65731766,15741055,0,49706264,284446,0
2020-04-01,Denver,4,2020-04-19,4309895.02,4562943,0.058713258,4442437.63,5345368.85,0.203251299,1.030753095,1.171473948,0.136522368,65731766,15741055,0,49706264,284446,0
2020-04-01,Columbus,4,2020-04-19,1190581.51,1208717.08,0.015232531,1084673.68,1258639.85,0.160385721,0.911045292,1.041302279,0.142975314,65731766,15741055,0,49706264,284446,0
2020-04-01,Indianapolis,4,2020-04-19,1155757.18,1252890.68,0.084043172,1082628.24,1277899.28,0.180367584,0.936726381,1.01996072,0.088856619,65731766,15741055,0,49706264,284446,0
2020-04-01,Southeast,4,2020-04-19,23029323.6,25959755.07,0.127247831,25482757.44,30460672.76,0.195344453,1.106535211,1.173380592,0.060409628,65731766,15741055,0,49706264,284446,0
2020-04-01,Albany,4,2020-04-19,512028.8,607100.69,0.185676841,618572.37,743272.47,0.201593388,1.208081206,1.22429851,0.013424018,65731766,15741055,0,49706264,284446,0
2020-04-01,Orlando,4,2020-04-19,2282496.74,2631982.24,0.153115443,2537077.42,3124227.63,0.231427786,1.111536054,1.187024586,0.067913706,65731766,15741055,0,49706264,284446,0
2020-04-01,Hartford/Springfield,4,2020-04-19,1622263.37,1720564.98,0.060595346,2126195.39,2632866.45,0.238299388,1.310635147,1.530233662,0.167551218,65731766,15741055,0,49706264,284446,0
2020-04-01,Harrisburg/Scranton,4,2020-04-19,1455598.03,1668187.28,0.146049421,1751346.55,1946982.7,0.111706133,1.203180077,1.167124773,-0.029966673,65731766,15741055,0,49706264,284446,0
2020-04-01,Richmond/Norfolk,4,2020-04-19,1446958.42,1710530.28,0.182155794,1514259.29,1790640.09,0.182518808,1.046511959,1.046833319,0.000307078,65731766,15741055,0,49706264,284446,0
2020-04-01,Boise,4,2020-04-19,471606.63,537567.59,0.139864361,620480.31,737221.31,0.18814618,1.315673425,1.371402078,0.042357512,65731766,15741055,0,49706264,284446,0
2020-05-01,Seattle,5,2020-05-17,2493007.89,3527333.37,0.414890576,4260342.94,5250668.43,0.232452059,1.70891675,1.488565973,-0.128941785,54720342,14715907,0,38724426,1280008,0
2020-05-01,Buffalo/Rochester,5,2020-05-17,810943.27,1083464.2,0.336054247,1130756.8,1250168.39,0.105603247,1.39437226,1.153862204,-0.17248626,54720342,14715907,0,38724426,1280008,0
2020-05-01,LosAngeles,5,2020-05-17,11771481.76,16059299.54,0.364254719,16029399.08,19397576.17,0.210124976,1.361714643,1.20787187,-0.112977248,54720342,14715907,0,38724426,1280008,0
2020-05-01,Plains,5,2020-05-17,9239733.65,12937867.24,0.400242445,11950282.89,13400746.52,0.121374836,1.293357941,1.035777093,-0.19915666,54720342,14715907,0,38724426,1280008,0
2020-05-01,Louisville,5,2020-05-17,527971.4,706837.42,0.338779752,688331.67,728842.77,0.058854041,1.303729085,1.031132124,-0.209090189,54720342,14715907,0,38724426,1280008,0
2020-05-01,Orlando,5,2020-05-17,2100846.29,2703307.78,0.286770857,2790394.62,3000933.31,0.075451224,1.328224075,1.110096798,-0.164224758,54720342,14715907,0,38724426,1280008,0
2020-05-01,SouthCentral,5,2020-05-17,29355350.57,38137649.63,0.299172004,30042832.16,34534252.74,0.149500572,1.023419294,0.905516021,-0.115205248,54720342,14715907,0,38724426,1280008,0
2020-05-01,GreatLakes,5,2020-05-17,17655220.17,24769132.73,0.402935364,23385707.54,28527650.96,0.219875469,1.324577508,1.15174202,-0.130483484,54720342,14715907,0,38724426,1280008,0
2020-05-01,NorthernNewEngland,5,2020-05-17,2533209.57,3237464.62,0.278008996,3315398.18,4054106.81,0.222811436,1.308773747,1.252247448,-0.043190275,54720342,14715907,0,38724426,1280008,0
2020-05-01,Spokane,5,2020-05-17,418444.61,604975.55,0.445772118,652252.29,783295.62,0.200908961,1.558754192,1.294755829,-0.169364974,54720342,14715907,0,38724426,1280008,0
2020-05-01,Tampa,5,2020-05-17,2322791.21,2711082.98,0.167166024,2993539.32,2983088.73,-0.003491048,1.288768145,1.100331031,-0.146214907,54720342,14715907,0,38724426,1280008,0
2020-05-01,Denver,5,2020-05-17,3881716.9,5272045.15,0.358173531,4707696.05,5937676.78,0.261270209,1.212787066,1.126256815,-0.071348263,54720342,14715907,0,38724426,1280008,0
2020-05-01,Boston,5,2020-05-17,3002979.56,4047789.34,0.347924373,4631191,5969880.55,0.289059456,1.542198642,1.474849615,-0.043670786,54720342,14715907,0,38724426,1280008,0
2020-05-01,Portland,5,2020-05-17,2647687.56,3898650.54,0.472473791,4060539.32,4784649.97,0.178328688,1.533617252,1.227257976,-0.199762539,54720342,14715907,0,38724426,1280008,0
2020-05-01,Cincinnati/Dayton,5,2020-05-17,1359515.26,1824658.9,0.34213933,1699724.73,2099655.05,0.235291229,1.250243215,1.15071099,-0.07961029,54720342,14715907,0,38724426,1280008,0
2020-05-01,West,5,2020-05-17,28898063.75,40121069.41,0.388365316,36777594.53,42935565,0.167438098,1.272666392,1.070150064,-0.159127584,54720342,14715907,0,38724426,1280008,0
2020-05-01,TotalUS,5,2020-05-17,173059496.9,233301563.7,0.348100323,223017138.8,261813253.4,0.173960238,1.288673218,1.122209595,-0.129174425,54720342,14715907,0,38724426,1280008,0
2020-05-01,SouthCarolina,5,2020-05-17,2125473.69,2894845.1,0.361976445,2788614.41,3273757.91,0.173972959,1.311996673,1.130892257,-0.138037252,54720342,14715907,0,38724426,1280008,0
2020-05-01,Columbus,5,2020-05-17,1068185.56,1381170.56,0.293006208,1225027.86,1467291.18,0.197761478,1.146830575,1.062353356,-0.073661464,54720342,14715907,0,38724426,1280008,0
2020-05-01,Midsouth,5,2020-05-17,17927030.49,23877246.65,0.331913094,22296355.95,26290263.32,0.179128257,1.243728344,1.101059251,-0.114710816,54720342,14715907,0,38724426,1280008,0
2020-05-01,SanDiego,5,2020-05-17,2065895.5,3190805.37,0.54451441,3055868.48,3756734.4,0.229350813,1.479197994,1.177362441,-0.204053517,54720342,14715907,0,38724426,1280008,0
2020-05-01,Chicago,5,2020-05-17,3158418.89,5412743.29,0.713750924,5216842.63,6913615.3,0.325248966,1.65172601,1.277284905,-0.226696863,54720342,14715907,0,38724426,1280008,0
2020-05-01,Northeast,5,2020-05-17,22641905.8,31345516,0.384402721,33565987.13,42375429.39,0.262451458,1.482471813,1.351881698,-0.088089442,54720342,14715907,0,38724426,1280008,0
2020-05-01,StLouis,5,2020-05-17,1026405.72,1260944.4,0.228504845,1231320.82,1360022.19,0.104523019,1.199643373,1.078574273,-0.100920909,54720342,14715907,0,38724426,1280008,0
2020-05-01,Richmond/Norfolk,5,2020-05-17,1465658.46,2041980.52,0.393217162,1698935.58,2011077.48,0.18372792,1.159161992,0.984866144,-0.150363668,54720342,14715907,0,38724426,1280008,0
2020-05-01,LasVegas,5,2020-05-17,1461750.06,2071389.89,0.417061608,1851811.64,2078184.25,0.122243864,1.266845606,1.003280097,-0.208048642,54720342,14715907,0,38724426,1280008,0
2020-05-01,Boise,5,2020-05-17,452208.11,610242.07,0.349471751,669405.37,792276.01,0.183551919,1.48030377,1.29829792,-0.12295169,54720342,14715907,0,38724426,1280008,0
2020-05-01,Raleigh/Greensboro,5,2020-05-17,1881238.32,2361578.83,0.255332089,2261306.57,2501154.34,0.106066012,1.202030889,1.059102626,-0.118905649,54720342,14715907,0,38724426,1280008,0
2020-05-01,Atlanta,5,2020-05-17,3012640.55,4232636.48,0.404959008,3647797.91,4472942.94,0.226203603,1.210830781,1.056774651,-0.127231759,54720342,14715907,0,38724426,1280008,0
2020-05-01,Detroit,5,2020-05-17,2121227.03,2739453.65,0.291447644,2714576.24,3078151.97,0.133934617,1.279719804,1.123637179,-0.12196625,54720342,14715907,0,38724426,1280008,0
2020-05-01,SanFrancisco,5,2020-05-17,3827503.59,4816924.89,0.258503036,6233750.06,6897548.99,0.106484688,1.628672557,1.431940324,-0.120792993,54720342,14715907,0,38724426,1280008,0
2020-05-01,Phoenix/Tucson,5,2020-05-17,4985149.3,6886783.16,0.381459761,5144533.2,5525164.34,0.073987498,1.031971741,0.80228522,-0.222570553,54720342,14715907,0,38724426,1280008,0
2020-05-01,Roanoke,5,2020-05-17,942280.72,1165862.68,0.237277443,1020513.7,1140065.53,0.117148677,1.083025131,0.977872909,-0.097091212,54720342,14715907,0,38724426,1280008,0
2020-05-01,Albany,5,2020-05-17,548510.05,762134.71,0.389463529,693560.92,928733.79,0.339080336,1.264445237,1.218595319,-0.036260896,54720342,14715907,0,38724426,1280008,0
2020-05-01,Southeast,5,2020-05-17,21816810.06,27542032.38,0.262422522,28194241.74,30473022.16,0.08082432,1.292317331,1.106418791,-0.143848988,54720342,14715907,0,38724426,1280008,0
2020-05-01,Indianapolis,5,2020-05-17,1047175.23,1408774.7,0.345309419,1243670.39,1537186.11,0.236007645,1.187643056,1.091151133,-0.081246568,54720342,14715907,0,38724426,1280008,0
2020-05-01,NewYork,5,2020-05-17,7519286.18,10633451.97,0.414157104,11859672.11,15516152.8,0.308312123,1.577233773,1.459183043,-0.074846692,54720342,14715907,0,38724426,1280008,0
2020-05-01,Pittsburgh,5,2020-05-17,765217.45,854380.19,0.116519481,884952.46,883817.48,-0.001282532,1.156471876,1.034454556,-0.105508247,54720342,14715907,0,38724426,1280008,0
2020-05-01,WestTex/NewMexico,5,2020-05-17,3692989.27,5289901.83,0.43241733,4186901.26,4695357.4,0.121439726,1.133743142,0.887607663,-0.217099862,54720342,14715907,0,38724426,1280008,0
2020-05-01,Houston,5,2020-05-17,5982490.12,7489242.71,0.251860439,5466150,6603323.74,0.208039249,0.913691438,0.881707804,-0.035004853,54720342,14715907,0,38724426,1280008,0
2020-05-01,Baltimore/Washington,5,2020-05-17,4355601.72,5897431.96,0.353987885,6033393.92,7487000.96,0.240926924,1.38520331,1.269535793,-0.083502195,54720342,14715907,0,38724426,1280008,0
2020-05-01,Harrisburg/Scranton,5,2020-05-17,1383452.3,1997208.97,0.443641367,1926667.4,2332912.7,0.210853882,1.392651846,1.168086432,-0.161250218,54720342,14715907,0,38724426,1280008,0
2020-05-01,California,5,2020-05-17,25525382.18,34571049.11,0.354379295,36804136.79,43276323.25,0.175854864,1.44186428,1.251808214,-0.131812729,54720342,14715907,0,38724426,1280008,0
2020-05-01,Charlotte,5,2020-05-17,1443429.39,1927594.42,0.335426889,1833697.89,2174714.27,0.185971954,1.270375886,1.128201165,-0.111915475,54720342,14715907,0,38724426,1280008,0
2020-05-01,Nashville,5,2020-05-17,1253380.7,1570952.32,0.253372036,1392309.57,1571635.58,0.128797513,1.110843314,1.000434934,-0.099391497,54720342,14715907,0,38724426,1280008,0
2020-05-01,Miami/FTLauderdale,5,2020-05-17,3921164.83,4777099.08,0.21828571,5495900,5684461.38,0.034309463,1.40159882,1.189940021,-0.151012398,54720342,14715907,0,38724426,1280008,0
2020-05-01,Hartford/Springfield,5,2020-05-17,1571804.51,1990968.43,0.266676878,2367319.73,2936941.94,0.240619044,1.506115878,1.475132351,-0.020571809,54720342,14715907,0,38724426,1280008,0
2020-05-01,Philadelphia,5,2020-05-17,2195472.55,3311432.52,0.50830058,3439873.3,4203980.35,0.222132324,1.566803147,1.269535261,-0.18972893,54720342,14715907,0,38724426,1280008,0
2020-05-01,Syracuse,5,2020-05-17,378252.48,505961.56,0.337629194,518947.48,608169.91,0.171929595,1.371960549,1.202008133,-0.123875585,54720342,14715907,0,38724426,1280008,0
2020-05-01,Jacksonville,5,2020-05-17,968299.36,1130810.37,0.167831372,1352107.05,1326116.85,-0.019221999,1.396372967,1.172713733,-0.160171558,54720342,14715907,0,38724426,1280008,0
2020-05-01,GrandRapids,5,2020-05-17,789926.32,1023438.21,0.295612241,1243391.37,1474408.15,0.185795708,1.574059933,1.440642078,-0.084760339,54720342,14715907,0,38724426,1280008,0
2020-05-01,Sacramento,5,2020-05-17,2075284.24,2714342.64,0.30793777,3122471.7,3457592.91,0.10732562,1.504599534,1.273823304,-0.153380501,54720342,14715907,0,38724426,1280008,0
2020-05-01,NewOrleans/Mobile,5,2020-05-17,1447606.99,1809255.15,0.249824823,1622374.15,1754849.83,0.081655443,1.12072832,0.969929438,-0.134554361,54720342,14715907,0,38724426,1280008,0
2020-05-01,Dallas/FtWorth,5,2020-05-17,6424360.55,7905320.38,0.230522527,6178695.28,6885929.03,0.114463284,0.961760354,0.871049964,-0.094317041,54720342,14715907,0,38724426,1280008,0
2020-06-01,SouthCarolina,6,2020-06-14,1943184.3,2815050.68,0.448679201,2553530.12,3245358.1,0.270930025,1.314095693,1.152859564,-0.122697403,64385710,13344459,0,39424664,11425260,191326
2020-06-01,NewOrleans/Mobile,6,2020-06-14,1476920.52,1824954.24,0.235648239,1536938.47,1696484.54,0.103807715,1.040637224,0.929603879,-0.106697457,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Midsouth,6,2020-06-14,17043332.16,23059400.94,0.352986653,21847474.86,25799184.8,0.180877194,1.281878136,1.118814182,-0.127207064,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Phoenix/Tucson,6,2020-06-14,4759241.25,6364146.58,0.337218738,5023450.82,5133347.59,0.021876748,1.055515061,0.806604236,-0.235819302,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Jacksonville,6,2020-06-14,854112.28,1035884.23,0.212819736,1187421.9,1182637.68,-0.004029082,1.390240988,1.14166974,-0.178797237,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Richmond/Norfolk,6,2020-06-14,1405434.84,1976990,0.406674962,1664070.2,1994485.71,0.198558637,1.184025152,1.00884967,-0.147949122,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Southeast,6,2020-06-14,21160529.97,26003878.29,0.228885965,26205627.57,28279423.5,0.079135519,1.238420191,1.087507916,-0.1218587,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Albany,6,2020-06-14,577947.05,792867.82,0.371869309,708196.26,1000327.08,0.412499806,1.225365299,1.261656804,0.029616886,64385710,13344459,0,39424664,11425260,191326
2020-06-01,WestTex/NewMexico,6,2020-06-14,3649425.6,5340739.55,0.463446617,4138468.73,4488770.69,0.084645308,1.134005508,0.840477362,-0.258841904,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Philadelphia,6,2020-06-14,2230839.63,3615981.11,0.620905896,3218279.32,4242532.21,0.31826103,1.44263141,1.17327278,-0.18671341,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Harrisburg/Scranton,6,2020-06-14,1449069.23,2207727.34,0.523548561,1821003.02,2408621.43,0.322689421,1.256670822,1.090995879,-0.131836389,64385710,13344459,0,39424664,11425260,191326
2020-06-01,West,6,2020-06-14,30151833.51,38777848.92,0.286085933,36855640.09,40719498.23,0.104837635,1.222334956,1.050071094,-0.140930161,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Roanoke,6,2020-06-14,911733.76,1153550.38,0.26522723,1032878.52,1110530.76,0.075180419,1.132872956,0.96270677,-0.150207652,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Dallas/FtWorth,6,2020-06-14,6172999.87,8409936.12,0.362374258,6058188.54,6628432.88,0.094127863,0.981401048,0.788166852,-0.19689626,64385710,13344459,0,39424664,11425260,191326
2020-06-01,LosAngeles,6,2020-06-14,12621816.62,16314665.42,0.292576648,16823639.21,19138395.86,0.137589532,1.332901572,1.173079274,-0.119905552,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Boise,6,2020-06-14,453701.18,614464.02,0.354336394,642527.77,777035.02,0.209340757,1.416191534,1.264573669,-0.107060282,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Orlando,6,2020-06-14,1974259,2515497.68,0.274147759,2506607.01,2744220.33,0.094794804,1.269644464,1.090925407,-0.140763074,64385710,13344459,0,39424664,11425260,191326
2020-06-01,NewYork,6,2020-06-14,7431706.27,11911604.65,0.602808859,12157620.3,16304943.9,0.341129555,1.635912381,1.368828498,-0.163262951,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Syracuse,6,2020-06-14,386222.04,522922.33,0.35394223,491871.22,618449.39,0.257340061,1.273545187,1.182679252,-0.071348811,64385710,13344459,0,39424664,11425260,191326
2020-06-01,LasVegas,6,2020-06-14,1658588.88,1906536.64,0.149493201,1911316.37,1904534.25,-0.003548403,1.152375006,0.998949724,-0.133138328,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Denver,6,2020-06-14,4102010.37,5006795.38,0.220571117,4564503.65,5387842.58,0.180378633,1.112747955,1.076106006,-0.032929244,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Hartford/Springfield,6,2020-06-14,1607128.55,2096651.64,0.304594856,2427934.01,3041915.3,0.252882198,1.510727944,1.450844404,-0.039638864,64385710,13344459,0,39424664,11425260,191326
2020-06-01,StLouis,6,2020-06-14,924454.77,1248286.24,0.350294553,1155117.84,1271646.08,0.100879959,1.249512553,1.018713528,-0.184711249,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Pittsburgh,6,2020-06-14,616068.27,779987.3,0.266072833,785759.8,923036.29,0.174705413,1.275442736,1.183399127,-0.072166007,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Baltimore/Washington,6,2020-06-14,3906395.87,5416086.88,0.386466467,5861373.78,7132036.81,0.216785873,1.500455657,1.316824668,-0.122383482,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Charlotte,6,2020-06-14,1272479.59,1780538.92,0.399267174,1760018.69,2173321.47,0.234828631,1.383140998,1.220597565,-0.117517616,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Portland,6,2020-06-14,3044989.98,4027885.51,0.322791056,4013169.86,4603785.98,0.14716948,1.317958314,1.142978361,-0.132765923,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Indianapolis,6,2020-06-14,1113814.6,1392511.21,0.250218133,1267538.53,1459215.67,0.151219971,1.138015725,1.047902279,-0.079184711,64385710,13344459,0,39424664,11425260,191326
2020-06-01,TotalUS,6,2020-06-14,173695995.4,232808265.5,0.340320282,222100376.6,255714945.5,0.151348545,1.278672983,1.098392898,-0.140989985,64385710,13344459,0,39424664,11425260,191326
2020-06-01,SouthCentral,6,2020-06-14,28348128.23,39477678.9,0.392602664,29553981.83,32801208.19,0.109874411,1.042537327,0.830879857,-0.203021479,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Miami/FTLauderdale,6,2020-06-14,3765183.96,4379451.84,0.163144188,5095693.74,5071191.12,-0.004808495,1.353371786,1.15795111,-0.144395411,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Northeast,6,2020-06-14,22939128.13,34122942.21,0.487543119,33652779.77,43849260.41,0.30299074,1.467047029,1.285037502,-0.12406523,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Detroit,6,2020-06-14,2395080.98,2695415.99,0.125396599,2781967.2,2916300.73,0.048287244,1.16153367,1.081948293,-0.068517494,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Houston,6,2020-06-14,5404482.14,7650526.51,0.415589193,5487429.29,6365429.05,0.160002018,1.015347844,0.832024965,-0.180551799,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Boston,6,2020-06-14,3078014.16,4422865.76,0.436921837,4609753.3,6107243.53,0.324852575,1.497638757,1.380834025,-0.077992594,64385710,13344459,0,39424664,11425260,191326
2020-06-01,NorthernNewEngland,6,2020-06-14,2648646.83,3431578.87,0.295596994,3525410.7,4110909.23,0.166079524,1.331023321,1.197964373,-0.099967405,64385710,13344459,0,39424664,11425260,191326
2020-06-01,Nashville,6,2020-06-14,1238018.31,1601839.2,0.293873594,1384739.55,1518269.1,0.096429361,1.118512981,0.947828658,-0.152599322,64385710,13344459,0,39424664,11425260,191326
